cliente_id,nome,email,celular,sexo,data_nascimento,documento,cidade,estado,cep,endereco,data_cadastro,atualizado_em
07c6fd14-4e96-4cc9-a979-bce776e341eb,Vinícius Carvalho,augusto05@example.net,47 9632-0655,Masculino,2002-04-11,812.563.407-07,Fernandes,AP,61300-854,"Viela de Casa Grande, 42",2023-04-21,2023-09-06
958ca825-1406-404e-93a4-7374e2c5038c,Théo Farias,luara88@example.net,+55 55 6199-6497,Feminino,1978-01-09,562.387.409-65,Borges,MG,15965573,"Setor Rodrigues, 36",2024-09-20,2025-04-18
4066fe78-5770-43d2-8705-c9bcfd38bcbc,Rebeca da Mota,hellenaabreu@example.net,31 4845-0570,Masculino,1987-04-05,410.965.728-85,Cavalcanti,PB,84909-578,"Vila Abreu, 3",2024-01-05,2026-05-27
db16cbf8-796f-43c3-8968-f3c6fa130632,Sr. Breno Pereira,joao-pedromachado@example.net,28 9713-4542,Feminino,2004-06-09,136.095.482-15,Lopes de Viana,RR,03389493,"Estação de da Paz, 53",2024-04-18,2024-12-30
007e3b8b-1cb1-4633-9293-356b159b37c3,Benjamim Macedo,rodrigo67@example.net,+55 62 1274-8895,Feminino,1985-04-25,394.568.720-92,Leão dos Dourados,PA,86216-674,"Via Mendes, 13",2026-06-11,2026-06-11
697960af-6497-4e9d-90d8-9e2855a28c06,Sr. Benjamim Ribeiro,onogueira@example.net,+55 82 0698-7119,Feminino,2002-09-22,608.239.451-89,Marques de Sales,SP,26411101,"Setor de Monteiro, 780",2026-02-16,2026-06-07
24439432-fb5c-4105-a9fe-252679bf75f6,Lavínia Albuquerque,vnascimento@example.org,+55 42 1314-9867,Masculino,1988-12-25,769.130.285-12,Pinto de Macedo,DF,50257-847,"Praça Beatriz Pastor, 37",2023-01-09,2024-03-18
322ff7e4-1659-4cbf-a3c4-a47d630025f9,Srta. Sarah Vieira,ferreiragustavo-henrique@example.net,+55 27 6272-8101,Feminino,1971-12-31,592.760.348-38,Lopes Verde,GO,20642-837,"Fazenda de Ramos, 21",2026-02-09,2026-07-04
4f09f6ac-7697-4ddd-935a-715bec43c121,Sr. Daniel Souza,ileao@example.net,95 8822-8367,Masculino,2007-08-11,086.935.124-98,Cavalcanti Alegre,BA,82604-535,"Morro João Lucas Cirino, 40",2023-05-14,2023-08-28
222683d3-88f8-401b-ba6c-75603864fb24,Brenda Garcia,rafaelramos@example.org,+55 94 0964-1474,Feminino,1966-11-30,178.624.503-53,da Mata,AP,96233-004,"Travessa Sales, 23",2025-06-16,2026-02-16
0b6ee6c8-72ba-4363-a77b-da770de4bc8f,Bruno Moreira,melina81@example.net,0800 224 3258,Feminino,1974-09-12,207.985.146-20,Moraes,AM,57412735,"Estrada Ana Carolina Aragão, 71",2026-06-25,2026-07-15
2436d98b-6d82-4b0a-aaa7-ca4934011a13,Ana Julia Leão,nicolascastro@example.com,13 3075-7575,Feminino,1991-05-25,653.819.742-64,Marques,SE,79533-946,"Trevo Benicio Ferreira, 11",2024-05-17,2025-06-06
0e97a0be-e947-4395-80ed-f1fb3972e1f0,Lavínia Araújo,joao-pedroda-conceicao@example.net,+55 77 1538-0809,Feminino,1985-01-27,819.056.743-84,Campos,MA,62440-890,"Parque de Viana, 2",2023-03-06,2025-11-01
1d5f2e00-806a-4704-9a76-33d6b9d0ff80,Dr. Henry Gabriel Machado,hadassa76@example.net,+55 84 4503-9888,Masculino,1978-04-07,201.683.597-40,Montenegro de Peixoto,RS,55955315,"Vereda da Luz, 81",2025-12-08,2026-07-09
2add8722-7133-4996-b64a-11700ec18d54,Luana Fonseca,isabela68@example.org,64 2890-1855,Masculino,1992-08-05,375.489.021-23,Alves,PR,58865-092,"Pátio Otto Gonçalves, 35",2025-12-25,2026-07-17
a23c2340-c974-4eab-88df-aa1120aeafe3,Bella Caldeira,matteo51@example.net,63 7856-8831,Feminino,1997-11-13,354.197.628-46,Rezende Verde,RS,68504-015,Praça de Moraes,2026-01-15,2026-02-15
c59c59c2-5c5c-4a41-a80d-fc61ac65e48d,Ravi Campos,ana-beatriz58@example.org,88 9158-8284,Feminino,1974-01-03,645.328.719-64,Porto da Serra,GO,97865236,"Feira de Costa, 3",2025-05-30,2026-02-10
cf07d8c6-883b-4b47-92d2-dad56b74701d,Manuela Pastor,maiterocha@example.org,+55 34 1150-8323,Masculino,1989-10-04,810.279.536-03,Azevedo do Norte,PB,57361-951,Campo de Correia,2024-05-02,2025-09-14
e74dde74-acc4-49b4-827d-c00fbba365ef,Sr. Paulo Castro,aragaoarthur@example.org,71 2800-9466,Feminino,1990-06-13,592.376.840-29,Silveira,MS,37525003,"Passarela Ribeiro, 43",2023-01-11,2023-07-04
e01df007-ed88-40f2-8e68-1f66e6a149eb,Clara Gonçalves,valentina88@example.net,74 5486-1483,Masculino,1983-11-07,534.107.869-10,Oliveira,DF,35856-338,"Aeroporto de Gomes, 59",2025-04-01,2026-02-05
326720d5-4cf5-4158-a24f-d9a507e315ea,Amanda Rezende,lcirino@example.com,+55 75 2399-9392,Feminino,1967-07-07,478.502.136-53,Macedo Alegre,MG,16337347,"Distrito Silveira, 75",2025-08-19,2025-12-24
2d065026-42b1-427b-8f86-f3237235cf2f,Sra. Catarina Macedo,pintoluiz-otavio@example.com,84 0755-4403,Masculino,1991-03-19,153.240.976-16,Ramos dos Dourados,ES,31205-549,"Residencial Castro, 17",2023-01-15,2025-04-10
09e26fc2-b77f-4832-ad8d-492bb1cf7402,José Pedro Câmara,albuquerquebrayan@example.com,+55 46 2512-0304,Feminino,1973-10-06,369.524.081-42,Sá,DF,76658-754,"Viela Ágatha Martins, 41",2024-10-19,2025-05-23
81a9a432-be71-46a3-894a-c3a275378022,Srta. Valentina Pacheco,maria-clara20@example.net,83 5026-3496,Feminino,1995-02-18,824.513.906-89,Jesus de Guerra,SP,79165466,"Lagoa Cavalcanti, 45",2025-02-06,2026-01-25
85ee7e8a-5018-4fba-9a14-c221a8c73b1c,Diego Camargo,luiz-felipe89@example.com,+55 88 5676-5734,Feminino,1968-08-11,086.524.937-74,da Cruz,RR,70769298,"Estrada Brito, 25",2022-12-29,2024-02-29
9f952be8-3ecd-468e-96e2-9468e408fd9c,Zoe Marques,pietra75@example.com,99 6328-7278,Feminino,1996-01-28,918.672.045-76,Porto,RS,28024263,"Aeroporto Pinto, 96",2024-07-30,2025-07-10
2bb2a08f-0170-48ee-8305-1a6c730135d7,Bruno Rodrigues,ana-cecilia87@example.com,94 0615-7134,Masculino,1993-08-19,597.184.236-64,Monteiro Paulista,CE,39128-472,Loteamento de Dias,2022-09-29,2024-05-16
8c469081-6a36-44aa-abba-ba5bb18ca425,Ana Julia Viana,lnovaes@example.com,+55 79 6204-3734,Masculino,1990-03-08,924.681.370-78,Casa Grande,BA,63729-354,"Largo Gael da Conceição, 403",2023-07-24,2025-09-27
f7e3e8a0-ce07-40a4-b6e2-b73cec62e5b4,Lucas Gabriel Cassiano,davi48@example.com,+55 64 5483-3625,Masculino,1996-09-07,980.264.137-50,Campos,RR,82286-315,"Via Ana Liz da Luz, 52",2023-06-28,2024-03-21
b15ce6a1-fd20-47ce-89b9-06e3073c399b,Ágatha da Rocha,da-motaana-vitoria@example.com,93 6759-7570,Feminino,1989-10-31,120.798.436-13,Abreu,GO,54266-734,"Largo de da Mata, 3",2025-12-30,2026-03-17
7425a8fc-63f3-4965-8f0d-84b9763666e4,Melissa Caldeira,wmacedo@example.com,+55 68 6885-7570,Masculino,2002-12-15,618.294.753-55,Vieira dos Dourados,AL,21545615,"Distrito de Pimenta, 10",2025-02-05,2025-04-18
d8d80a36-09db-4274-ac9b-6e28123a8399,Davi Lucca da Rosa,levi91@example.net,69 7500-9360,Masculino,1970-10-31,081.693.572-68,Rocha de Minas,PA,63573083,"Campo de Carvalho, 81",2026-04-30,2026-06-23
edaa7a67-1e37-43f7-a069-ea328bdc657e,Evelyn Carvalho,henry-gabriel36@example.net,34 4722-7410,Feminino,1970-06-19,412.890.365-51,Monteiro,RJ,80585-319,"Pátio Souza, 86",2025-09-13,2025-11-17
ffec391f-9d7d-440e-9bc4-5429f7b47306,Vitor Gabriel Carvalho,emanuellymelo@example.net,46 3403-3382,Feminino,1995-10-17,983.672.014-69,Macedo,SP,32445-717,"Condomínio Danilo Moraes, 1",2022-11-04,2024-01-05
88ed9c77-1dcf-492c-b2f9-cd490488e1cc,Henry Aragão,acorreia@example.org,85 1708-6238,Feminino,1988-11-24,021.538.679-59,Cavalcanti dos Dourados,SP,34372172,"Trecho da Cruz, 18",2022-11-22,2024-06-01
8ff71c26-1c16-48b3-8091-791855430313,Luiz Gustavo Jesus,pietroandrade@example.net,+55 35 9384-1188,Feminino,2002-07-03,381.579.260-68,Oliveira,RO,25009527,"Jardim de Alves, 42",2024-08-24,2025-01-25
c47da24e-d7cf-4f8a-8839-2f6796443ff5,Samuel Fonseca,da-cunhanathan@example.org,+55 85 2519-2064,Feminino,1976-07-25,913.056.287-21,Vargas,ES,78612-282,"Esplanada de Câmara, 48",2026-03-31,2026-07-17
76689e53-549c-43c9-b6ac-436b54f90ed8,Emanuel Cardoso,da-costaana-julia@example.com,0300 457 9563,Feminino,1984-12-11,394.067.128-22,da Mota,RO,78942-518,"Núcleo Marques, 24",2024-09-01,2026-05-14
0ed11080-c375-4456-b97f-5e3fdc2dad64,Ravi Lucca Vieira,camargoemanuel@example.org,+55 27 6191-1456,Feminino,1988-10-31,015.873.496-39,Jesus de Casa Grande,CE,02267-477,"Viaduto Novaes, 53",2023-04-10,2026-03-23
2da4db75-e546-43b6-9102-fe8132446fc7,Yuri Abreu,ana-claradas-neves@example.com,+55 55 9937-6849,Masculino,2003-06-29,974.230.681-87,Duarte do Norte,SP,09683-728,Aeroporto de Mendes,2025-09-07,2025-12-24
986ce298-883c-4bc0-94f1-ef3af72e5819,Carlos Eduardo Oliveira,jadecassiano@example.net,83 8143-4256,Feminino,1991-10-12,723.068.951-12,Casa Grande,DF,44935516,"Vereda Nogueira, 664",2023-10-17,2025-07-30
534aa86d-41a8-4457-994b-c225077ed412,Diego Araújo,oliver99@example.org,33 2750-2365,Masculino,1988-11-14,078.135.692-02,Abreu dos Dourados,MT,56546-882,Sítio de Barbosa,2023-02-26,2023-04-13
078f6801-7ed3-448b-a2c0-43a77e3f62b1,Francisco Siqueira,jesusclara@example.net,83 0159-8103,Feminino,1965-10-01,942.185.360-15,Costela do Oeste,SP,93510-863,"Ladeira Cauê Cavalcante, 31",2024-07-21,2024-11-04
2ff6e17a-6bb3-47ba-bd65-64b6c2a99d98,Bruno Andrade,umoraes@example.com,+55 73 7339-5180,Masculino,1992-03-24,069.421.837-50,Cavalcante,AM,83155877,"Favela João Vitor Oliveira, 114",2026-05-19,2026-05-25
0939c8f6-9a55-47c2-8aab-d305db1bfcf0,Ryan Nogueira,santosemilly@example.org,+55 71 7151-1675,Feminino,1975-01-10,708.169.432-22,Moura de da Luz,RS,12673-021,"Residencial Novaes, 3",2023-02-28,2025-03-09
ca87726a-c6ac-4be8-a15d-74b864b255d9,Fernanda Sampaio,mateusmoura@example.net,95 0144-1975,Feminino,2004-11-22,192.076.458-58,Leão da Serra,AL,97835827,"Favela de Araújo, 500",2024-09-02,2025-03-24
71e958f9-c185-422b-802a-ab38b0330bf1,Ágatha Martins,ramosenrico@example.net,+55 24 8927-4160,Feminino,1966-03-30,279.483.015-50,Marques Verde,GO,42389-234,"Esplanada de Barbosa, 21",2023-08-02,2023-10-15
0beb5ddd-df73-45ef-9a88-1e6c57d23c01,Allana Silveira,souzaisabelly@example.org,+55 46 0717-1285,Masculino,1988-11-01,739.408.256-38,Almeida dos Dourados,PI,14568-567,Alameda Arthur Gabriel Pacheco,2023-09-24,2024-07-09
4d23ec59-3172-481b-b858-b7a0d111b793,Dom Porto,moreirakaique@example.com,66 8353-6429,Feminino,1990-06-18,196.038.257-86,Ribeiro,TO,93293599,"Jardim Henrique Farias, 45",2023-03-22,2025-10-20
f2f96463-35ef-4ef2-942d-edd594d9e471,Samuel da Cruz,costamaya@example.net,54 4230-3155,Feminino,1985-11-09,954.126.830-70,Gonçalves Verde,ES,02147339,"Trevo Sousa, 34",2022-08-18,2023-02-06
1eb7fc24-1ff9-45ed-8c14-ec5ad66ec58f,João Guilherme Rios,nogueiraenzo@example.org,66 1211-1160,Feminino,1993-08-13,329.104.856-33,Mendes do Amparo,ES,48897-213,"Parque de Viana, 53",2022-12-28,2024-03-02
e310e5f1-e502-40bc-bc2c-a90c01313608,Srta. Sophia Gomes,da-luzrafaela@example.net,+55 75 7015-1995,Feminino,2000-06-13,813.602.794-31,Moura de Guerra,MT,30058299,"Viela Vitória Barbosa, 94",2025-07-06,2026-05-10
b3b415f0-6709-4a92-aefa-dd9045b67944,Théo da Mota,vinicius24@example.com,+55 94 5040-2919,Feminino,2005-03-09,206.973.841-87,Silveira de Melo,RJ,69201-668,"Loteamento Nascimento, 77",2026-01-09,2026-03-23
1dc19838-0bae-4d63-bb23-d2806ccd0b29,Bruno Brito,rochaluiz-gustavo@example.net,+55 45 0766-6610,Feminino,2004-06-22,238.964.570-47,Pinto de Machado,RN,69512352,"Lago Ferreira, 98",2024-11-05,2024-11-24
df82f940-cae0-47e3-9457-844d960fa487,Alícia Pereira,hellena64@example.org,+55 47 8061-8283,Masculino,1979-09-11,139.405.287-14,Machado do Oeste,SE,45814-947,"Condomínio Pastor, 31",2024-04-06,2026-07-12
36402023-667b-4d7a-a162-360476f3bc34,Lucas Mendes,qbrito@example.com,73 8624-5463,Feminino,1971-05-23,674.205.931-16,Correia,PR,50486-889,"Condomínio de Novais, 35",2024-02-18,2024-10-06
45e6c70c-c726-46b6-b66d-f9434b74c073,Luna Cunha,milena84@example.com,+55 24 5153-4719,Masculino,1976-12-15,567.823.041-71,Fogaça do Norte,AL,03001-560,Setor Lima,2024-06-16,2025-03-05
1bbeb793-5b8e-4c7e-817e-daca1797c6d2,Sra. Ísis Silva,josue28@example.com,+55 14 7942-2589,Masculino,1993-10-31,326.795.480-00,Casa Grande do Campo,RR,91883607,Chácara de da Luz,2024-10-16,2025-02-18
c9fce2e2-ccb0-4a47-92d5-d197b5b95900,Luísa Porto,beatrizcunha@example.com,+55 11 3086-4843,Feminino,1967-08-31,453.128.976-55,Nunes da Praia,SE,43482063,"Fazenda Ana Cecília da Rocha, 89",2023-02-01,2024-04-19
b821c2a1-3089-43c6-ad9b-bc56fe5d3cfc,Bruno Vargas,pcirino@example.net,+55 68 7267-0402,Feminino,1995-02-20,327.915.068-02,Correia,MS,69329-580,"Viela Oliver Costela, 859",2024-07-17,2026-07-07
fe297a6c-004e-4de7-b3c5-bd4e0b309fe8,Isaac Novais,mendoncadavi-lucca@example.com,+55 93 5960-3876,Feminino,1981-11-05,496.083.571-01,Moreira,CE,20132474,Ladeira de da Luz,2024-05-22,2026-07-16
ca6944f6-ba37-49db-b8f5-6f28b0ee8d57,Laís da Costa,zda-conceicao@example.com,75 8802-9693,Masculino,2001-12-05,081.267.493-69,Campos,MA,86737-531,"Viela Cardoso, 33",2023-05-19,2024-04-28
90b3a98c-ea56-4d4a-a231-14f11e156af4,Dra. Lara Andrade,pedro39@example.org,+55 79 9359-6812,Masculino,1983-10-10,058.729.146-01,Moreira dos Dourados,SC,82947670,"Núcleo de Moreira, 383",2023-08-11,2025-03-02
56521ec2-c3a0-4959-bdd0-4970bc13aea5,Miguel Monteiro,rebeca01@example.com,96 6147-6375,Feminino,1968-04-22,463.219.078-04,Abreu,RO,85486-855,"Via Vitor Barros, 410",2022-08-30,2025-11-16
